Time;Server;Message_type;CPU Usage;Memory Usage;Latency;Transaction_ID;From_Server;Message
68.37929962783164;credit#07826c57-f2bf-4a30-a88a-18257f229504;INFO;0.03;0.003;0.34897276057127957;0975a9b3-b69e-4f52-be90-ae97f049c9fd;payment#3056eb1f-4512-4d14-9299-a90134e1a202;Requesting credit#07826c57-f2bf-4a30-a88a-18257f229504 by payment#3056eb1f-4512-4d14-9299-a90134e1a202
68.39068162255036;credit#07826c57-f2bf-4a30-a88a-18257f229504;INFO;0.03;0.003;0.34897276057127957;b4dc5d84-5957-4bc7-98ba-b53b8cd5b82b;payment#3056eb1f-4512-4d14-9299-a90134e1a202;Requesting credit#07826c57-f2bf-4a30-a88a-18257f229504 by payment#3056eb1f-4512-4d14-9299-a90134e1a202
68.39674296945797;payment#3056eb1f-4512-4d14-9299-a90134e1a202;INFO;0.12;0.012;1.210570882324173;45770a82-928c-4278-9b9f-563c2ec94877;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Requesting payment#3056eb1f-4512-4d14-9299-a90134e1a202 by balance#9cacfbb0-8424-4d30-a157-d47f2bc00010
68.43051447661101;payment#3056eb1f-4512-4d14-9299-a90134e1a202;INFO;0.12;0.012;1.210570882324173;6e14629e-8d44-412b-bdd0-4c84cda7ec8a;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Requesting payment#3056eb1f-4512-4d14-9299-a90134e1a202 by balance#9cacfbb0-8424-4d30-a157-d47f2bc00010
68.46183906110716;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.9333333333333333;0.09333333333333334;9.35308350977934;a76f34fa-5e80-4945-8a34-7fb12e92a58d;client;Error due to TIMEOUT
68.53212706807915;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.92;0.092;9.281312943150915;3503a74f-4ea0-452e-ba19-1a92a0d8e803;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;Error due to TIMEOUT
68.54993184341949;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;ERROR;0.7;0.07;7.092794544411211;df516e36-7433-4e75-ba92-05cb553eb465;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Error due to TIMEOUT
68.56590642921773;payment#3056eb1f-4512-4d14-9299-a90134e1a202;INFO;0.11;0.011;1.1997662391022474;de255977-04bf-4942-9425-1d37f9d0fd4b;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Requesting payment#3056eb1f-4512-4d14-9299-a90134e1a202 by balance#9cacfbb0-8424-4d30-a157-d47f2bc00010
68.58977878786943;credit#07826c57-f2bf-4a30-a88a-18257f229504;INFO;0.04;0.004;0.4651515601557091;9fec3445-1237-4cf0-ab89-9cd9a7538ab2;payment#3056eb1f-4512-4d14-9299-a90134e1a202;Requesting credit#07826c57-f2bf-4a30-a88a-18257f229504 by payment#3056eb1f-4512-4d14-9299-a90134e1a202
68.62085644868667;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;ERROR;0.7;0.07;7.018871219533365;f3f9ded9-7ac2-4db7-b7eb-61c3bbc5b877;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Error due to TIMEOUT
